nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at
NCT04498546,"ClinicalTrials.gov processed this data on September 30, 2020",2020-07-27,NA,NA,2020-08-04,2020-08-02,2020-08-04,Actual,NA,NA,NA,NA,NA,NA,2020-08-04,2020-08-06,Actual,"July 20, 2020",Actual,2020-07-20,August 2020,2020-08-31,"September 30, 2021",Anticipated,2021-09-30,"August 30, 2020",Anticipated,2020-08-30,3 Days,Observational [Patient Registry],NA,,Mask Usage and Exercise During the COVÄ°D-19 Pandemic,The Effects of Mask Usage on Exercise Capacity and Related Parameters During the COVÄ°D-19 Pandemic,Recruiting,NA,NA,60,Anticipated,KTO Karatay University,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:31:06Z,2020-10-01T09:31:06Z
NCT04503057,"ClinicalTrials.gov processed this data on September 30, 2020",2020-08-03,NA,NA,2020-08-05,2020-08-05,2020-08-06,Actual,NA,NA,NA,NA,NA,NA,2020-08-05,2020-08-06,Actual,"May 1, 2020",Actual,2020-05-01,May 2020,2020-05-31,"May 1, 2024",Anticipated,2024-05-01,"May 1, 2023",Anticipated,2023-05-01,12 Months,Observational [Patient Registry],NA,,Exhaled Breath Particles as a Clinical Indicator for Lung Injury and Acute Respiratory Distress Syndrome (ARDS),Exhaled Breath Particles as a Clinical Indicator for Acute Lung Injury (ALI) and Acute Respiratory Distress Syndrom (ARDS) in COVID-19 Positive and Negative Patients,Recruiting,NA,NA,300,Anticipated,Lund University Hospital,,NA,2,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Blood samples, broncho alveolar lavage sample, exhaled breath particles
    ",NA,NA,NA,No,NA,2020-10-01T09:30:30Z,2020-10-01T09:30:30Z
NCT04515199,"ClinicalTrials.gov processed this data on September 30, 2020",2020-08-07,NA,NA,2020-08-13,2020-08-13,2020-08-17,Actual,NA,NA,NA,NA,NA,NA,2020-08-13,2020-08-17,Actual,"July 1, 2020",Actual,2020-07-01,August 2020,2020-08-31,March 2021,Anticipated,2021-03-31,January 2021,Anticipated,2021-01-31,6 Months,Observational [Patient Registry],COVID-19,,Home Management of Adult Egyptian Mild COVID-19 Cases,Effectiveness of Telemedicine Use in Home Management of Adult Egyptian Mild COVID-19 Cases,Recruiting,NA,NA,400,Anticipated,Cairo University,,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-10-01T09:29:01Z,2020-10-01T09:29:01Z
NCT04508920,"ClinicalTrials.gov processed this data on September 30, 2020",2020-08-07,NA,NA,2020-08-10,2020-08-10,2020-08-11,Actual,NA,NA,NA,NA,NA,NA,2020-08-10,2020-08-11,Actual,"May 15, 2019",Actual,2019-05-15,August 2020,2020-08-31,"July 15, 2021",Anticipated,2021-07-15,"June 15, 2021",Anticipated,2021-06-15,18 Months,Observational [Patient Registry],NA,,A Survey to Assess Effects of Covid-19 on Cardiovascular Patients,"A Survey to Assess Effects of the Covid-19 Pandemic on Symptomatology, Treatment and Medical Care for Cardiovascular Patients",Recruiting,NA,NA,76,Anticipated,"Centro en Insuficiencia Cardiaca, Mexico",,NA,2,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,"august 1, 2021 to december 30,2021",open access,http://cardiologia.org.mx,Yes,"IPD PLAN Eduardo Chuquiure-Valenzuela is Principal investigator, conceptual protocol designer, performed statistics, write manuscript and draft corrections.
Alan Fuentes-Mendoza, Emmanuel Tapia-LÃ³pez, Daniel GarcÃ­a-Romero Elyz Cortez-Lopez and Alejandra Marin-Sanchez, collaborate in clinical, research and analysis activities for CENTRO EN INSUFICIENCIA CARDIACA, Also, they assist in telephone interviews, writing of the manuscript. performed and checked statistics, co- writer, and draft corrections.
Laura RodrÃ­guez ChÃ¡vez, Nilda EspÃ­ndola Zavaleta, Gerardo Vieyra Herrera, and Enrique Lopez Mora, are affiliated cardiologists, who participate in the draft revision for publication.",2020-10-01T09:29:43Z,2020-10-01T09:29:43Z
NCT04506528,"ClinicalTrials.gov processed this data on September 30, 2020",2020-08-07,NA,NA,2020-08-11,2020-08-07,2020-08-10,Actual,NA,NA,NA,NA,NA,NA,2020-08-11,2020-08-12,Actual,"August 10, 2020",Actual,2020-08-10,August 2020,2020-08-31,"December 31, 2021",Anticipated,2021-12-31,"January 31, 2021",Anticipated,2021-01-31,10 Months,Observational [Patient Registry],NA,,The C3I COVID-19 Project,Investigating the Association Between Smoking Status and COVID-19 Outcomes: Collecting Data From Health Systems Affiliated With the National Cancer Institute's Cancer Center Cessation Initiative (C3I),Recruiting,NA,NA,170000,Anticipated,"University of Wisconsin, Madison",,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,Data will be available in the fourth quarter of 2021; no decision yet on how long data will be available but likely multiple years.,Scientists at the 21 participating healthcare systems will be given priority in terms of access to study data; data sharing with other scientists not affiliated with the 21 participating healthcare systems will be determined in consultation with the study funder (National Cancer Institute).,NA,Yes,"The investigators anticipate that the full de-identified data set will be secured, cleaned, harmonized, and undergo initial analyses through early 2021.The existing Data Transfer and Use Agreements (DTUA) negotiated with each 21 participating health systems precludes the University of Wisconsin (UW) from sharing these data with any entity at this time. This was a requirement of the UW IRB prior to transferring the de-identified site data sets to UW. Thus, until 2021, data will not be distributed outside of the University of Wisconsin. However renegotiation of the DTUAs between the 21 health systems and the University of Wisconsin is anticipated during 2021. The goal is that by the fourth quarter of 2021, UW will have obtained permission to share the de-identified data sets from all of the participating health systems, placing the complete data set in a secure location consistent with HIPAA and IRB requirements, so that other investigators can analyze and use the data.",2020-10-01T09:30:05Z,2020-10-01T09:30:05Z
NCT04505709,"ClinicalTrials.gov processed this data on September 30, 2020",2020-08-07,NA,NA,2020-08-07,2020-08-07,2020-08-10,Actual,NA,NA,NA,NA,NA,NA,2020-08-07,2020-08-10,Actual,"August 1, 2020",Actual,2020-08-01,August 2020,2020-08-31,"August 1, 2021",Anticipated,2021-08-01,"August 1, 2021",Anticipated,2021-08-01,12 Months,Observational [Patient Registry],NA,,"Clinical, Immunological, Genomic, Virological and Bioethical Actors of COVID-19","STOP-Coronavirus: Clinical, Immunological, Genomic, Virological and Bioethical Actors of COVID-19",Enrolling by invitation,NA,NA,1000,Actual,Instituto de InvestigaciÃ³n Sanitaria de la FundaciÃ³n JimÃ©nez DÃ­az,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      SARS-CoV-2
    ",NA,NA,NA,NA,NA,2020-10-01T09:30:11Z,2020-10-01T09:30:11Z
NCT04508959,"ClinicalTrials.gov processed this data on September 30, 2020",2020-08-10,NA,NA,2020-08-10,2020-08-10,2020-08-11,Actual,NA,NA,NA,NA,NA,NA,2020-08-10,2020-08-11,Actual,"April 15, 2020",Actual,2020-04-15,August 2020,2020-08-31,July 2021,Anticipated,2021-07-31,July 2021,Anticipated,2021-07-31,1 Year,Observational [Patient Registry],COREG,,The McMaster Multi-Regional COVID-19 Hospital Case Registry,A Rapid Research Platform to Inform Prevention & Improve the Clinical Management of COVID-19 Illness for Priority Older Adult Groups: The McMaster Multi-regional Hospital Coronavirus Registry,Recruiting,NA,NA,1500,Anticipated,McMaster University,,NA,3,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,Entire registry,NA,NA,Yes,WHO-ISARIC COVID-19 database (https://isaric.tghn.org/covid-19-clinical-research-resources/).,2020-10-01T09:29:43Z,2020-10-01T09:29:43Z
NCT04517630,"ClinicalTrials.gov processed this data on September 30, 2020",2020-08-15,NA,NA,2020-08-18,2020-08-15,2020-08-18,Actual,NA,NA,NA,NA,NA,NA,2020-08-18,2020-08-20,Actual,"June 1, 2020",Actual,2020-06-01,August 2020,2020-08-31,"September 30, 2020",Anticipated,2020-09-30,"September 30, 2020",Anticipated,2020-09-30,3 Months,Observational [Patient Registry],NA,,Renal Biomarkers in AKI and COVID-19,Acute Kidney Injury In Subjects With Severe Acute Respiratory Syndrome Due to SARS-CoV2 Infection,Recruiting,NA,NA,90,Anticipated,Instituto Nacional de Enfermedades Respiratorias,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,Samples With DNA,"
      The SARS-CoV-2 RNA will be obtained from 200 microliters of urine, by standard methods
    ",NA,NA,NA,NA,NA,2020-10-01T09:28:40Z,2020-10-01T09:28:40Z
NCT04527315,"ClinicalTrials.gov processed this data on September 30, 2020",2020-08-24,NA,NA,2020-08-24,2020-08-24,2020-08-26,Actual,NA,NA,NA,NA,NA,NA,2020-08-24,2020-08-26,Actual,"July 17, 2020",Actual,2020-07-17,August 2020,2020-08-31,August 2023,Anticipated,2023-08-31,August 2023,Anticipated,2023-08-31,12 Months,Observational [Patient Registry],NA,,COVID-19 Survivorship Registry,Assessment of ICU and Non-ICU Survivors: A Creation of a COVID Survivorship Database,Recruiting,NA,NA,350,Anticipated,NYU Langone Health,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Blood will be tested for cytokine levels, inflammatory markers and genetics.
    ",Beginning 9 months and ending 36 months following article publication or as required by a condition of awards and agreements supporting the research.,"The investigator who proposed to use the data will have access to the data upon reasonable request. Requests should be directed to covid-19survivorship@nyulangone.org. To gain access, data requestors will need to sign a data access agreement.",NA,Yes,"Individual participant data that underlie the results reported in this article, after deidentification (text, tables, figures, and appendices) will be shared upon reasonable request.",2020-10-01T09:27:31Z,2020-10-01T09:27:31Z
NCT04531202,"ClinicalTrials.gov processed this data on September 30, 2020",2020-08-26,NA,NA,2020-08-27,2020-08-27,2020-08-28,Actual,NA,NA,NA,NA,NA,NA,2020-08-27,2020-08-28,Actual,"March 2, 2020",Actual,2020-03-02,August 2020,2020-08-31,"September 30, 2021",Anticipated,2021-09-30,"September 30, 2020",Anticipated,2020-09-30,14 Days,Observational [Patient Registry],NA,,CORE Study COVID-19,Clinical Characterization Protocol for Severe Emerging Infections: Coronavirus,Recruiting,NA,NA,2000,Anticipated,D'Or Institute for Research and Education,,NA,1,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-10-01T09:27:05Z,2020-10-01T09:27:05Z
NCT04533360,"ClinicalTrials.gov processed this data on October 09, 2020",2020-08-28,NA,NA,2020-10-02,2020-08-28,2020-08-31,Actual,NA,NA,NA,NA,NA,NA,2020-10-02,2020-10-06,Estimate,"September 28, 2020",Actual,2020-09-28,October 2020,2020-10-31,"December 28, 2020",Anticipated,2020-12-28,"October 9, 2020",Anticipated,2020-10-09,2 Months,Observational [Patient Registry],NA,,Prevalence of COVID-19 Antibodies Kingman AZ,Seroprevalence of SARS CoV2 Antibodies Among Adults in Kingman AZ,Recruiting,NA,NA,3000,Anticipated,Kingman Regional Medical Center,,NA,4,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-11T08:49:18Z,2020-10-11T08:49:18Z
NCT04532632,"ClinicalTrials.gov processed this data on October 12, 2020",2020-08-28,NA,NA,2020-10-08,2020-08-28,2020-08-31,Actual,NA,NA,NA,NA,NA,NA,2020-10-08,2020-10-09,Estimate,"September 1, 2020",Actual,2020-09-01,September 2020,2020-09-30,"October 9, 2020",Anticipated,2020-10-09,"October 1, 2020",Actual,2020-10-01,10 Days,Observational [Patient Registry],NA,,Taste and Smell Impairment in Critically Ill COVID-19 Patients,Taste and Smell Impairment in Critically Ill COVID-19 Patients,Recruiting,NA,NA,40,Anticipated,Sisli Hamidiye Etfal Training and Research Hospital,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-13T08:33:48Z,2020-10-13T08:33:48Z
NCT04535128,"ClinicalTrials.gov processed this data on September 30, 2020",2020-08-29,NA,NA,2020-08-29,2020-08-29,2020-09-01,Actual,NA,NA,NA,NA,NA,NA,2020-08-29,2020-09-01,Actual,"March 24, 2020",Actual,2020-03-24,August 2020,2020-08-31,"March 30, 2021",Anticipated,2021-03-30,"December 31, 2020",Anticipated,2020-12-31,90 Days,Observational [Patient Registry],CORONA-VTE NET,,"COVID-19 Registry to Assess Frequency, Risk Factors, Management, and Outcomes of Arterial and Venous Thromboembolic Complications","COVID-19 Registry to Assess Frequency, Risk Factors, Management, and Outcomes of Arterial and Venous Thromboembolic Complications (CORONA-VTE NETWORK)",Recruiting,NA,NA,10000,Anticipated,Brigham and Women's Hospital,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-01T09:26:35Z,2020-10-01T09:26:35Z
NCT04544878,"ClinicalTrials.gov processed this data on September 30, 2020",2020-09-03,NA,NA,2020-09-09,2020-09-09,2020-09-10,Estimate,NA,NA,NA,NA,NA,NA,2020-09-09,2020-09-10,Estimate,"March 26, 2020",Actual,2020-03-26,September 2020,2020-09-30,"June 1, 2021",Anticipated,2021-06-01,"June 1, 2021",Anticipated,2021-06-01,16 Months,Observational [Patient Registry],CLOVIS,,Pediatric Intensive Care and COVID-19,Clinical and Biological Characteristics of Critically Ill Patients With COVID-19 Admitted to Pediatric Intensive Care Unit,Recruiting,NA,NA,100,Anticipated,Bicetre Hospital,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-10-01T09:25:25Z,2020-10-01T09:25:25Z
NCT04542954,"ClinicalTrials.gov processed this data on September 30, 2020",2020-09-07,NA,NA,2020-09-08,2020-09-08,2020-09-09,Estimate,NA,NA,NA,NA,NA,NA,2020-09-08,2020-09-09,Estimate,"March 1, 2020",Actual,2020-03-01,September 2020,2020-09-30,"August 31, 2020",Actual,2020-08-31,"August 31, 2020",Actual,2020-08-31,30 Days,Observational [Patient Registry],OMC-KTR,,Optimized Management of Covid-19 Positive Kidney Transplant Recipients: Single Center Experience From the Middle East,Renal Dysfunction Among Patients With Severe Acute Respiratory Syndrome Coronavirus 2 (Covid-19) Patients: Kuwait Experience,Completed,NA,NA,104,Actual,Hamid Al-Essa Organ Transplant Center,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-01T09:25:39Z,2020-10-01T09:25:39Z
NCT04560608,"ClinicalTrials.gov processed this data on September 30, 2020",2020-09-08,NA,NA,2020-09-21,2020-09-21,2020-09-23,Estimate,NA,NA,NA,NA,NA,NA,2020-09-21,2020-09-23,Estimate,"March 15, 2020",Actual,2020-03-15,September 2020,2020-09-30,"July 31, 2020",Actual,2020-07-31,"July 31, 2020",Actual,2020-07-31,3 Months,Observational [Patient Registry],GERIA-COVID,,"Elucidating the Symptomatic, Explanatory and Prognostic Characteristics of GERIAtric Patients Hospitalized for COVID-19","Elucidating the Symptomatic, Explanatory and Prognostic Characteristics of GERIAtric Patients Hospitalized for COVID-19",Completed,NA,NA,255,Actual,"University Hospital, Angers",,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:23:39Z,2020-10-01T09:23:39Z
NCT04546191,"ClinicalTrials.gov processed this data on September 30, 2020",2020-09-10,NA,NA,2020-09-11,2020-09-10,2020-09-11,Estimate,NA,NA,NA,NA,NA,NA,2020-09-11,2020-09-15,Estimate,"July 1, 2020",Actual,2020-07-01,September 2020,2020-09-30,"September 1, 2020",Actual,2020-09-01,"September 1, 2020",Actual,2020-09-01,2 Months,Observational [Patient Registry],NA,,Symptoms and Wellbeing of People Infected With Covid-19 Virus in Iceland,Symptoms and Wellbeing of People Infected With Covid-19 Virus in Iceland,Completed,NA,NA,1580,Actual,Landspitali University Hospital,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:25:15Z,2020-10-01T09:25:15Z
NCT04553055,"ClinicalTrials.gov processed this data on September 30, 2020",2020-09-15,NA,NA,2020-09-16,2020-09-16,2020-09-17,Estimate,NA,NA,NA,NA,NA,NA,2020-09-16,2020-09-17,Estimate,"July 20, 2020",Actual,2020-07-20,September 2020,2020-09-30,"September 15, 2020",Actual,2020-09-15,"September 15, 2020",Actual,2020-09-15,1 Day,Observational [Patient Registry],NA,,Antibiotic Misuse During COVID-19 Pandemic: A Cross-sectional Survey Addressed to Community Pharmacists,Antibiotic Misuse During COVID-19 Pandemic: A Cross-sectional Survey Addressed to Community Pharmacies,Completed,NA,NA,413,Actual,Beni-Suef University,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-01T09:24:29Z,2020-10-01T09:24:29Z
NCT04553575,"ClinicalTrials.gov processed this data on October 09, 2020",2020-09-15,NA,NA,2020-10-02,2020-09-16,2020-09-17,Estimate,NA,NA,NA,NA,NA,NA,2020-10-02,2020-10-05,Estimate,"September 25, 2020",Actual,2020-09-25,October 2020,2020-10-31,September 2022,Anticipated,2022-09-30,September 2022,Anticipated,2022-09-30,2 Years,Observational [Patient Registry],COVID-Reims,,CoViD-19 Patient in Reims University Hospital in March to April 2020,Follow-up CoViD-19 Patients Hospitalized in Reims University Hospital Between the 01/03/2020 and 30/04/2020,Recruiting,NA,NA,499,Anticipated,CHU de Reims,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      blood samples
    ",NA,NA,NA,NA,NA,2020-10-10T08:56:28Z,2020-10-10T08:56:28Z
NCT04581135,"ClinicalTrials.gov processed this data on October 12, 2020",2020-09-17,NA,NA,2020-10-06,2020-10-06,2020-10-09,Estimate,NA,NA,NA,NA,NA,NA,2020-10-06,2020-10-09,Estimate,"May 1, 2020",Actual,2020-05-01,October 2020,2020-10-31,"June 1, 2023",Anticipated,2023-06-01,"April 30, 2023",Anticipated,2023-04-30,36 Months,Observational [Patient Registry],NA,,Study to Investigate Long-term Pulmonary and Extrapulmonary Effects of COVID-19,Prospective Observational Cohort Study to Investigate Long-term Pulmonary and Extrapulmonary Effects of COVID-19,Recruiting,NA,NA,500,Anticipated,"University Hospital Inselspital, Berne",,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Coded biological material
    ",NA,NA,NA,Undecided,NA,2020-10-13T08:31:19Z,2020-10-13T08:31:19Z
NCT04558996,"ClinicalTrials.gov processed this data on September 30, 2020",2020-09-18,NA,NA,2020-09-18,2020-09-18,2020-09-22,Estimate,NA,NA,NA,NA,NA,NA,2020-09-18,2020-09-22,Estimate,"March 1, 2020",Actual,2020-03-01,September 2020,2020-09-30,"March 31, 2021",Anticipated,2021-03-31,"December 31, 2020",Anticipated,2020-12-31,1 Year,Observational [Patient Registry],OBS COVID,,Spanish Registry of Pregnant Women With COVID-19,REGISTRO EPIDEMIOLOGICO DE COVID 19 EN GESTANTES,Recruiting,NA,NA,3000,Anticipated,Puerta de Hierro University Hospital,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-10-01T09:23:50Z,2020-10-01T09:23:50Z
NCT04558203,"ClinicalTrials.gov processed this data on September 30, 2020",2020-09-19,NA,NA,2020-09-22,2020-09-19,2020-09-22,Estimate,NA,NA,NA,NA,NA,NA,2020-09-22,2020-09-24,Estimate,"September 22, 2020",Actual,2020-09-22,September 2020,2020-09-30,"October 30, 2020",Anticipated,2020-10-30,"October 25, 2020",Anticipated,2020-10-25,2 Weeks,Observational [Patient Registry],NA,,"The Relationship Between COVID-19 and Autoimmune Diseases, Lessons From Practice","The Relationship Between COVID-19 and Autoimmune Diseases, Lessons From Practice",Recruiting,NA,NA,450,Anticipated,ClinAmygate,,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-01T09:23:55Z,2020-10-01T09:23:55Z
NCT04568421,"ClinicalTrials.gov processed this data on October 02, 2020",2020-09-23,NA,NA,2020-09-25,2020-09-25,2020-09-29,Estimate,NA,NA,NA,NA,NA,NA,2020-09-25,2020-09-29,Estimate,"August 18, 2020",Actual,2020-08-18,September 2020,2020-09-30,"December 31, 2021",Anticipated,2021-12-31,"December 31, 2021",Anticipated,2021-12-31,12 Months,Observational [Patient Registry],SAR-COVID,,Argentinian Registry of Patients With Rheumatic Diseases and COVID-19 Infection,Argentinian Registry of Patients With Rheumatic Diseases and COVID-19 Infection,Recruiting,NA,NA,3000,Anticipated,Sociedad Argentina de Reumatologia,,NA,2,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-04T08:38:32Z,2020-10-04T08:38:32Z
NCT04568005,"ClinicalTrials.gov processed this data on October 09, 2020",2020-09-25,NA,NA,2020-10-05,2020-09-25,2020-09-29,Estimate,NA,NA,NA,NA,NA,NA,2020-10-05,2020-10-07,Estimate,"June 1, 2020",Actual,2020-06-01,October 2020,2020-10-31,"August 1, 2020",Actual,2020-08-01,"August 1, 2020",Actual,2020-08-01,1 Day,Observational [Patient Registry],NA,,Evaluation of Lymphedema Patients Status During Covid-19 Pandemic,"Evaluation of Lymphedema Patients Treatment Processes, Health Status, Coronavirus Phobia, Quality of Life, Anxiety and Depression During Covid-19 Pandemic",Completed,NA,NA,60,Actual,Fatih Sultan Mehmet Training and Research Hospital,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-10-12T08:37:13Z,2020-10-12T08:37:13Z
NCT04573868,"ClinicalTrials.gov processed this data on October 06, 2020",2020-09-30,NA,NA,2020-09-30,2020-09-30,2020-10-02,Estimate,NA,NA,NA,NA,NA,NA,2020-09-30,2020-10-02,Estimate,"March 1, 2020",Actual,2020-03-01,September 2020,2020-09-30,"September 30, 2020",Anticipated,2020-09-30,"June 30, 2020",Actual,2020-06-30,30 Days,Observational [Patient Registry],NA,,"National Study ""AEC COVID-19""","National Study ""AEC COVID-19"" on Patients Undergoing Surgical Intervention During the SARS-CoV-2 Pandemic.",Recruiting,NA,NA,1000,Anticipated,Hospitales Universitarios Virgen del RocÃ­o,,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-07T08:32:02Z,2020-10-07T08:32:02Z
NCT04583566,"ClinicalTrials.gov processed this data on October 12, 2020",2020-10-07,NA,NA,2020-10-08,2020-10-08,2020-10-12,Estimate,NA,NA,NA,NA,NA,NA,2020-10-08,2020-10-12,Estimate,"October 4, 2020",Actual,2020-10-04,October 2020,2020-10-31,"October 3, 2022",Anticipated,2022-10-03,"October 3, 2021",Anticipated,2021-10-03,2 Months,Observational [Patient Registry],NA,,"Differential Expression of Cytokines, Transcriptome and miRNA in COVID-19 Egyptian's Patients","Studies on the Differential Expression of Cytokines, Transcriptome and miRNA in the Context of COVID-19 Infection in Egyptian Community",Recruiting,NA,NA,40,Anticipated,Tanta University,,NA,3,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-10-13T08:29:50Z,2020-10-13T08:29:50Z
NCT04581096,"ClinicalTrials.gov processed this data on October 12, 2020",2020-10-07,NA,NA,2020-10-08,2020-10-07,2020-10-09,Estimate,NA,NA,NA,NA,NA,NA,2020-10-08,2020-10-12,Estimate,"October 2, 2020",Actual,2020-10-02,October 2020,2020-10-31,"June 15, 2021",Anticipated,2021-06-15,"February 15, 2021",Anticipated,2021-02-15,6 Months,Observational [Patient Registry],MEDyMAP,,Mapping COVID-19 Spread in a Tertiary Hospital,Evaluation of the Response of COVID-19 Spread With a Spatiotemporal Analysis in a Tertiary Hospital,Recruiting,NA,NA,3000,Anticipated,Hospital General Universitario de Valencia,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,there is not ipd sharing planned,2020-10-13T08:31:21Z,2020-10-13T08:31:21Z
NCT04583306,"ClinicalTrials.gov processed this data on October 12, 2020",2020-10-09,NA,NA,2020-10-09,2020-10-09,2020-10-12,Estimate,NA,NA,NA,NA,NA,NA,2020-10-09,2020-10-12,Estimate,"June 1, 2020",Actual,2020-06-01,October 2020,2020-10-31,"June 1, 2021",Anticipated,2021-06-01,"December 15, 2020",Anticipated,2020-12-15,1 Day,Observational [Patient Registry],DISCOVER,,The Salivary Raman COVID-19 Fingerprint,Characterization of the COVID-19 Raman Signature of Saliva as a Potential Tool for the Fast Discrimination of SARS-CoV-2 Infection and Severity,Recruiting,NA,NA,120,Anticipated,Fondazione Don Carlo Gnocchi Onlus,,NA,3,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-10-13T08:29:59Z,2020-10-13T08:29:59Z
